id,os,os_costOnly,os_decay,os_evidenceOnly,ts_decay,ts_decay_stop,ts_flex_decay,ts_flex_decay_stop,ts_ratio_decay,ts_ratio_decay_stop,ts2_decay,ts2_decay_stop,ts2_flex_decay,ts2_flex_decay_stop,ts2_ratio_decay,ts2_ratio_decay_stop
54,1300.6280410806037,1629.06106009154,1288.8117385563492,1447.2410195409075,1329.6030183323717,1347.2996998038716,1324.7472892143542,1324.5681239931382,1379.9625792111678,1342.87880095546,1395.2603991504157,1349.3917868185176,1307.571192270484,1304.342789606882,1390.3315635051922,1323.2682171236643
55,1005.289321901175,1281.1057487299436,921.8949840421533,1171.0141353986878,896.4592297346226,866.8526961139926,866.8053273874461,862.0509105615741,1028.6353756854583,863.6317847437442,992.7563068513905,870.0991279231446,860.5571105682462,861.1207379912522,982.5603285021882,872.1599516951122
56,998.4896001227241,1071.076010696083,992.5433315825376,1222.8366984074585,948.1772959377732,971.9781331411892,936.7741004191278,945.0981766586337,986.6596303149157,987.4870678648957,995.1690823677973,1002.9351521361313,979.4114146276197,988.7928019441778,1004.0768764569898,995.0615835761257
58,874.73473550555,1450.0863170343341,880.5204845662664,1184.3573777530844,890.599579527976,872.5768978117419,857.2986853342816,857.2986798503556,1063.8145761082615,866.7351390717836,1097.90375057803,874.1859051431719,830.8765724287556,815.7642020101896,1098.9579070711557,865.3963845027516
60,1234.5218365107141,1468.0748597870213,1091.4871045379157,1395.0535468599005,953.2715031752255,960.9916000105734,968.777475111082,957.663694325414,1109.450495306472,946.4673136313439,1075.7715970209954,1034.8453708076095,976.870892257776,1004.66904457025,1045.479137149014,1023.70612388745
61,725.2718745909416,1180.105969521527,733.4916263374129,1198.3758894029681,740.0604207335024,738.3462647722104,713.4726173301469,708.216245644505,1037.771279604595,730.0554469823329,996.0300609720064,733.3432384077784,726.2922457134289,723.0427841592569,942.610899295009,724.476604761803
62,1221.6102436420338,1623.813137302223,1225.5618390181396,1365.2773935252746,1242.1378897447225,1200.2614094864525,1203.048848468751,1201.682533614199,1312.608112507067,1203.048849425775,1313.9448814973625,1210.9765416304106,1197.377863575915,1192.108135215325,1308.665671584563,1200.771879082731
63,1199.0110126018692,1545.3869378272507,1198.2721141924653,1387.4906774805406,1242.5821151352318,1175.8622859770437,1186.7576457350397,1182.6402730686257,1314.0664359203759,1185.8851965571737,1285.9565349575157,1194.7175152738798,1156.1963461220737,1154.5857722757437,1273.5606455003337,1184.0518265755777
64,995.5600968318432,1458.0001052986174,999.0323971241926,1251.4460829646832,1075.1835560098527,985.7088183325707,980.7943658496952,979.3089473359432,1150.8040416302233,984.7600654308592,1100.8358746789327,995.8374602759608,942.62021894098325,936.4082584685212,1104.011168150549,988.1878179870932
65,1198.257960238826,1523.4623287776737,1206.0399336333182,1387.0571254969002,1269.2266250300818,1196.5270171109978,1175.7270610808093,1170.0735168585734,1296.4821614133973,1198.8488801340554,1245.6296990325259,1208.4509649131098,1195.6450918107114,1195.3227062017475,1248.1172650958695,1200.6689901123573
67,1374.6707630884518,1536.7846719646247,1337.5486453776605,1556.5497615146153,1291.4360133566106,1284.6930985509346,1278.593369823548,1278.232138215332,1425.890677271958,1277.8824860726502,1370.0614815679187,1274.7535299211027,1284.0133810572102,1270.1392061587621,1343.9749316981881,1280.27616289528
68,1171.7490737666976,1683.3057983802107,1139.4092828193359,1322.500323368193,1122.0578059835384,1067.9746195058444,1058.4224980318222,1058.4224433580343,1224.1698650641683,1060.1059807897204,1259.2318753001005,1067.9746402555104,1037.6012917878184,1031.8161707296504,1249.6775881906065,1055.3625669568205
69,1240.7675827820465,1537.132590778232,1187.5163014991458,1399.4863382815774,1061.5947006471167,1063.1066298466128,1052.4240118685095,1052.7684173203595,1243.1435608645834,1059.2958209931494,1228.0621354588286,1065.0229296502646,1057.2899198423295,1051.7574856496235,1219.5651975626513,1060.2970159280674
70,872.734258386055,1233.8829842012055,780.6485070853948,1169.9012784529175,758.8519045138345,742.7109579594226,732.7385236930745,732.7384605487966,968.6887253228945,733.8917984030006,946.5285026131265,732.3516811582365,724.4890225002805,718.9024837279105,913.1727333753986,729.5594208364425
71,1198.8487515852612,1558.2085416738487,1197.1211321415662,1391.0066287793115,1228.946886961812,1195.2210896657282,1184.7192856917131,1183.587069117743,1320.4194662236491,1188.546357233871,1295.4804479359682,1197.3349735495221,1175.404759786737,1175.426415858825,1306.9386337616031,1185.277097963339
72,1217.6464596566784,1535.094536211202,1225.13717366873,1307.3812634760177,1231.6502595723225,1181.7676027846903,1204.2290234736088,1204.2253423872148,1230.8910702076428,1207.8086958438348,1211.2210065268264,1206.8768539201703,1187.231856409753,1179.1232599261969,1213.109194291061,1207.8087020316589
73,1077.386695784481,1585.0883058102604,1060.5443574033745,1285.755184340536,1033.3345824622913,955.4882374848414,958.9452887456297,957.2551220948598,1134.4671051564078,966.3703290212018,1204.6851927249454,974.3588737622395,956.2091702428277,956.2090986549478,1181.0187712906777,966.1527742338957
