id,aq_total_4,os,os_costOnly,os_decay,os_evidenceOnly,ts_decay,ts_decay_stop,ts_flex_decay,ts_flex_decay_stop,ts_ratio_decay,ts_ratio_decay_stop,ts2_decay,ts2_decay_stop,ts2_flex_decay,ts2_flex_decay_stop,ts2_ratio_decay,ts2_ratio_decay_stop
24,78,8305.955689360804,7724.3704796945185,8304.200762676825,8637.012309718213,5112.703164757205,6950.4769288221905,6951.755532080327,6936.427633000875,5789.091526888787,6943.361626623533,8319.080181166812,7847.018297556243,7148.527804223985,7783.287074860793,7392.176031446146,7836.227606988035
30,78,7512.097837891125,7595.312241825164,7484.933320173179,7718.13079619429,6675.483140580657,6557.798681671935,6483.690824553472,6517.721744386829,7418.495754622416,6521.7797288505535,7597.176282672253,7571.507397654125,7429.6122408435585,7535.704383986654,7247.809013798518,7563.373654373392
108,78,6001.454715752622,5640.72014694186,6017.395419432945,6438.024354191554,3909.445237033753,5036.839862094727,5071.895706555732,4976.973572274007,4780.693196484788,5055.684438070569,5693.735685674105,6189.931315527356,5323.6071262402465,6067.994019398275,5422.791006012028,6178.490438401888
21,79,7253.694760433801,7094.968900645672,7306.896607145369,7659.603328971032,5753.573685503006,5664.24249861842,6785.910247769697,6492.515797584698,6277.564690010669,6604.280192855911,7317.872738713742,7380.523410623005,6748.703475761187,7269.101145670195,6685.387551790212,7301.835189448258
43,79,4101.634405153813,4333.923853727975,4109.42055379265,4315.484971786875,1415.4566468363546,1821.7093841195626,1768.8892573774756,2940.5424983855132,2364.803013155047,1853.6990254756597,2337.9187160464626,2742.267617596141,2775.1179399849593,2748.0623429824013,2964.939855654358,2767.2966641357457
104,79,7667.282265833381,7429.628948183904,7679.697374560968,8118.790984828396,7000.656561512799,6659.604048879996,6537.865049169052,6650.003302436742,7246.85824843975,6652.61309877536,7784.628033684622,7767.183535034271,7396.852971497722,7718.5455365797325,7162.837180377327,7755.6063511899465
106,80,7330.125117409499,7133.629814814459,7335.803782646586,7553.004174027788,5866.75141877214,6061.753820990188,6318.172786274726,6051.718643827661,6527.883724379479,6053.787508681435,7460.338235334966,7329.238405008122,6907.114235289033,7314.243886192035,6876.788486237394,7321.382332121592
55,81,7806.327632656578,6239.457933287599,8269.458704121625,8250.093666235873,4939.518306575221,5930.1980027196905,6327.654479000094,5733.159988650403,7711.805632319427,6213.948244907073,8107.216034890888,7955.948402719603,6687.200519066395,8070.210747990161,6309.810733324397,8104.955911270221
69,81,7458.980609628797,7437.924219197161,7518.215368128904,7797.179987338373,5538.913512890715,5468.71194267273,5448.686451557139,5448.6832955807295,6848.928310693253,5465.020250577519,7434.892504982227,7529.809604842222,6673.041003167658,7507.964152599053,7172.009771707241,7516.443892606497
8,82,7643.589960740206,7818.219978028511,7649.994241620465,7923.284185067858,6005.871398774724,6355.8259769486085,5997.857316491818,5939.508148556352,6980.760389404928,6344.6310537528725,7477.74031978777,7404.654860344351,7267.863526989308,7290.109027154266,7470.716650278135,7329.9749294516505
67,82,6661.95239656578,6507.720854438509,6657.135123676885,7039.590389323636,4058.5554643226033,4021.057221171247,3765.842526723404,4017.187889092488,5256.258092989614,4066.7224504339065,6572.348683401271,5804.685425444795,5793.628028211626,5635.509319207437,5569.530972204204,5705.570927264415
