id,a1,b1,gamma1,sigma1,ll,model
53,-7.48311643644258,13.2952972894201,4.65953032505598,0.853192722123421,-3863.67730631172,"os_evidenceOnly"
54,-1.5468200498945,2.0402311974465,5.59094329340591,0.877257468318897,-3015.17002539659,"os_evidenceOnly"
55,-3.76064662940047,13.7873789783698,4.97266275486452,0.833930076242769,-3523.92383829264,"os_evidenceOnly"
56,-3.87784560086499,9.09377568938952,4.72546098271741,0.671228419559498,-1575.33201170315,"os_evidenceOnly"
58,-1.66756720943516,3.80804353470584,5.26715420187024,0.896894735299711,-2231.13731635508,"os_evidenceOnly"
60,-7.82767235194749,13.330733955264,4.72942377876804,0.784453349319578,-2906.31697420051,"os_evidenceOnly"
61,-3.47832948216807,8.91837107162888,4.55621278126837,0.841892623697168,-4693.08965535186,"os_evidenceOnly"
62,-0.507964816361787,-0.415588706906723,4.61106597379141,0.82214567000028,-3033.29006833706,"os_evidenceOnly"
63,-3.03723022183451,5.28013824046651,4.81466775484325,0.705962249411554,-2791.43226304967,"os_evidenceOnly"
64,-0.923874018635802,1.2814788958817,4.87325026722649,0.821036207019957,-2158.83309775313,"os_evidenceOnly"
65,-0.866335402062352,0.74267840464696,4.54085418833705,0.653090824897008,-2073.17406674748,"os_evidenceOnly"
67,-1.17814528417513,2.80753814479211,4.63582608207253,0.652735948669747,-2726.00161293137,"os_evidenceOnly"
68,0.127426350817427,-0.8346537316824,6.25198255803098,0.614161407818329,-2065.00466368878,"os_evidenceOnly"
69,-2.74597857906313,7.10960623096272,5.01739489641755,0.899324225978246,-3183.60515472789,"os_evidenceOnly"
70,-5.1880835932665,18.1441386717249,4.53184598348855,0.888893771185986,-3343.98377745247,"os_evidenceOnly"
71,-1.05643893010947,1.58896876621157,4.80138802147969,0.738115766194966,-2661.0673418476,"os_evidenceOnly"
72,-0.980409073428245,1.76830222842589,5.0833084859944,0.816319935874219,-2051.37443123876,"os_evidenceOnly"
73,-0.65379087584648,-0.269957893930555,4.93146676599689,0.93380786664001,-3540.89035732996,"os_evidenceOnly"
74,-0.947165111675698,0.492238666295363,4.97614850587643,0.624086333053793,-2386.68184350321,"os_evidenceOnly"
75,-0.0233725993441606,0.663140107171054,5.07444147017361,0.860255466047179,-3020.09044269038,"os_evidenceOnly"
76,0.57381038652447,-2.47399141911833,5.68509981433218,0.636957950948657,-1549.58688142205,"os_evidenceOnly"
77,-0.916472248807354,1.15669887775274,5.01574383112198,0.681809446992673,-3095.36913577252,"os_evidenceOnly"
78,-0.874451010025704,1.57979907559755,5.60110955717812,0.688778134347852,-2231.33656887657,"os_evidenceOnly"
79,-0.694721948755251,2.00384739946291,4.76333589088111,0.70313148610078,-2310.53108076306,"os_evidenceOnly"
80,-1.58465582016076,3.66235298104606,4.96643902302055,0.662404968987861,-3266.90368937192,"os_evidenceOnly"
81,-6.2635281750831,12.0000150847063,4.9168408214183,0.824696605893247,-3217.5456957618,"os_evidenceOnly"
82,-0.744830472522495,1.88832253645168,5.47131765635595,0.838335580597252,-3153.72317837109,"os_evidenceOnly"
83,-2.87166898709118,4.99719119558576,5.33904000361259,0.817294053779548,-3094.07719066816,"os_evidenceOnly"
86,-1.3346720487348,2.29692828609166,5.17071088708411,0.808701050656248,-4042.15209927539,"os_evidenceOnly"
87,-0.259506662793132,0.336567669439747,5.12980743027056,0.791728149207219,-2564.02308750701,"os_evidenceOnly"
88,-1.32210393757888,2.2376789298578,4.79434694719375,0.618134178146648,-1785.74032346876,"os_evidenceOnly"
89,-1.12145681065377,0.542421082968677,5.81344305547143,0.723306840900856,-2217.40901685256,"os_evidenceOnly"
90,-0.66922120382476,1.92033390651809,4.7290103833295,0.598047878271993,-2342.66709429462,"os_evidenceOnly"
91,-0.271084347063483,-0.926944803863126,5.33678147391814,0.945781104324734,-1825.31728199826,"os_evidenceOnly"
92,-0.812460982162432,1.38595267201481,4.56039683424036,0.60843690248509,-2763.46313046731,"os_evidenceOnly"
93,-9.19234768251876,20.8481949752758,4.62361070406406,0.992203395123265,-4665.13417472113,"os_evidenceOnly"
94,-2.38182548822644,5.37336807578721,5.23089922992406,0.747764427202668,-3134.3375464357,"os_evidenceOnly"
95,-1.30201742575023,4.65012714237191,5.04544985877479,0.858985846588686,-1857.32773671087,"os_evidenceOnly"
96,-1.82292828228202,5.04431579078459,4.13356679513924,0.651611148914761,-2339.87095507146,"os_evidenceOnly"
99,-3.0901797309834,4.60369890852002,5.46625805470397,0.654664918523315,-2893.35678168494,"os_evidenceOnly"
100,-2.35789244528075,6.4274321297526,4.80437609337062,0.657554145333915,-3279.04998477006,"os_evidenceOnly"
101,-3.15628447028377,13.4073275853878,4.67933968780963,0.556183134518114,-2089.0249259725,"os_evidenceOnly"
102,-0.424640350290792,0.909866003011125,5.25782235509914,0.87379096604343,-2752.948320049,"os_evidenceOnly"
