id,a1,b1,gamma1,sigma1,a2,b2,gamma2,sigma2,ll,model
61,-3.21588052201208,9.05792275784867,4.84580303853772,0.941002410014509,15.4641084209987,-25.4398319948236,4.20684045344385,0.119810654148747,-3867.52330584881,"ts2_ratio_decay"
62,-0.48372490655384,-0.718001274059432,4.62273408980674,0.868122712292747,21.3873301284278,-8463.81508849187,3.22710331053795,0.146712149389574,-2839.9037818981,"ts2_ratio_decay"
63,-0.637612295021153,-1.4980939614387,5.05504363126338,0.763968872068624,34.4747037601957,-60.1775345033204,2.30383942157378,0.121793445874812,-2439.18492238243,"ts2_ratio_decay"
64,-0.962493208737695,-1.81664367671909,5.27235006234179,1.01005494164141,12.4426923267405,-20.7969821881959,2.90116761940364,0.153390088350375,-1405.69251627092,"ts2_ratio_decay"
65,-0.415489862451872,-0.792625403113537,4.61334986132794,0.735335562472129,221.447276599219,-27503.0276668599,3.08030353063019,0.128195309333196,-1689.4149371455,"ts2_ratio_decay"
67,-0.255057828594816,0.479838758841055,4.79400617201862,0.769713082545081,-27750.2473044763,28137.9265647038,2.4955250180085,0.103961050861142,-2081.84656110641,"ts2_ratio_decay"
68,-0.575014856353004,-0.251323053870966,6.30594857213973,0.62689320342941,-4.1156920239922,37.8400247907659,1.52476107297007e-05,0.151426696262656,-1950.44898909467,"ts2_ratio_decay"
69,-0.705036862099153,-0.148605309268973,5.30151363620259,0.972342277905222,-3.20497586370082,-446.239928373813,5.73889045465647,0.129382906784266,-2945.85411540669,"ts2_ratio_decay"
70,-0.920673262040051,5.66561587414243,5.2098359155007,1.16847059601057,346.137219851329,-681.990905704699,5.94418194731833,0.12062796616223,-2996.78306143936,"ts2_ratio_decay"
71,-0.428917753625143,-1.1393434987383,4.92949728869696,0.835868203923341,58.0603634937296,-127.314135846065,2.64163060241039,0.11175387461094,-2213.83686907636,"ts2_ratio_decay"
72,-0.568796200862899,-1.10136725652323,5.34836099483867,0.971835492232489,-54.1058243964368,97.5295687595369,1.34330841700934e-05,0.197386182053088,-1772.35674100923,"ts2_ratio_decay"
73,-0.787941347936454,-0.480089578558325,4.96516664277776,0.967201357694234,40.5678817454771,-153.940364375625,2.66007316551717,0.139340114068031,-3317.22095096834,"ts2_ratio_decay"
74,-0.640532653912669,-0.864538781733312,5.09622762818991,0.698595901820005,-87360.2294160196,87709.4083442951,3.68615499345167,0.109826490704814,-1840.8916233177,"ts2_ratio_decay"
75,-0.87414058206615,0.64285351892219,5.21573662892875,0.871316393011731,1.01491219344525,11.7788892417851,0.000611381552464737,0.12986638875057,-2847.02907447453,"ts2_ratio_decay"
76,-0.874628396011335,-1.12632918968539,5.79021290237088,0.616207820265284,0.553327268779497,28.4881126249718,6.46957999017237e-06,0.153944292952475,-1374.69282883959,"ts2_ratio_decay"
77,-0.00418666821036617,-0.189012322502502,4.71224201064124,0.162149614727986,0.787827570551043,6.21214305836123,4.44323170410712,0.80526844739231,-1926.05096555185,"ts2_ratio_decay"
78,-0.741538004087345,-1.00122404032886,5.78523492099465,0.719881218147737,637.701335076763,-1638.73554192196,5.06587560960888,0.116852099597035,-1899.88453381405,"ts2_ratio_decay"
79,-0.40637893838315,-0.555955539441643,4.94249934351678,0.802351485029452,536.693193419725,-683.724339640301,3.1218392985475e-05,0.105482021227854,-1861.22623824922,"ts2_ratio_decay"
80,-0.483658185229122,1.00531270124218,5.11643017822296,0.710271440930465,-544325.987448277,543599.80093074,5.16712817283012,0.102861455870706,-2787.92008545664,"ts2_ratio_decay"
81,-0.780751722753549,0.307780841280946,5.35023837199709,0.951352691381924,-87579.569961979,88648.8519705664,4.08447238982202,0.169480437203104,-2760.20016107586,"ts2_ratio_decay"
82,-1.18966266645971,1.19927676397788,5.57023514839322,0.851536327751259,26915.2118998555,-174102.143063828,5.41031615682881,0.230188871383161,-2982.53228033711,"ts2_ratio_decay"
83,-0.953815299616576,-1.36760699423064,5.6579167720838,0.822959926621301,-120.778709801183,172.054245668652,2.30249448105389e-05,0.159263144580913,-2697.00950221196,"ts2_ratio_decay"
86,-3.28834859238706,4.9515809355374,5.2747749430619,0.795296015824188,-0.0213006283385536,7.50541578645164,4.20019563465844,0.144814483763537,-3809.89430444936,"ts2_ratio_decay"
87,-0.617796882507179,-0.422192754573928,5.18973222978636,0.814520341169715,-590.764937480089,-484.055228887972,2.68589507740239,0.093171983917687,-2453.15368779749,"ts2_ratio_decay"
88,-0.451821866475546,0.0129223100729441,4.88144366859585,0.658867681360121,7.84521406506964,-25.9356250069346,3.02190606007889,0.165280253861389,-1663.40233332041,"ts2_ratio_decay"
89,-0.691128103934427,-1.14952223424615,5.94075745262674,0.758702045300206,-6273560.57710625,-8478698.53939082,5.0311142418956,0.272910853353486,-2044.33695437596,"ts2_ratio_decay"
90,-0.121710129113819,0.200805698281191,4.80276050001871,0.672239650154672,6.64461145867813,-186.417830600425,1.43441836256475,0.117393864754058,-2052.09182285701,"ts2_ratio_decay"
91,-1.08745867235257,1.69221788635855,5.30984153480208,0.957359913669456,13.4632344782732,-25.2640586219579,2.44320884672617,0.162252152001333,-1769.79306086524,"ts2_ratio_decay"
92,-0.092240345148411,-0.515969385403486,4.60780002687065,0.732286858276249,16.004240330108,-634.626400702872,2.56086200816705,0.13305556623551,-2172.24558004856,"ts2_ratio_decay"
93,-1.04556908143868,6.98727875364576,5.17891926003285,1.11069083370972,-4917360.07145394,-4637630.69962468,3.65232912335076,0.13728350873931,-4262.24605471616,"ts2_ratio_decay"
94,-0.559955387189233,-0.703181344090144,5.52934146391935,0.843906168691252,-102.570934366563,240.678948578652,0.00316632819416951,0.15211352543283,-2742.32386259494,"ts2_ratio_decay"
95,-0.867698667312222,-0.973151710139275,5.60471600673567,0.931276561584198,-7.63707956575529,41.8984222525969,6.8311149999957e-07,0.269165386274322,-1604.56618690126,"ts2_ratio_decay"
96,-0.305495476166494,11.8846141452193,4.43996548402707,1.01979153144103,17.3188080352626,-276.126257126013,3.63961268103459,0.248137885320504,-1793.24299999225,"ts2_ratio_decay"
99,-5.08369062398229,11.2304204985986,5.55054449077669,0.651956176372006,2.58653102823526,-4.51869330554846,5.10914381668132,0.123800748041296,-2549.90643681517,"ts2_ratio_decay"
100,-0.378830016142953,-0.476513997355944,5.07195143542926,0.805474110833375,5.90895680852216,14.6856708867358,0.226104335326703,0.149494494729693,-2630.73205708319,"ts2_ratio_decay"
101,-3.99912446250685,4.96291634058411,6.65125638588992,0.524131566581102,-8230.45499635569,8545.23188908342,4.48893991928268,0.337111172857603,-1906.39242930633,"ts2_ratio_decay"
102,-0.913905135401183,-1.05152222179147,5.5327701241522,0.958959679879404,0.358247838590587,19.2902245065788,2.76350738939918,0.173425284666155,-2375.26480667685,"ts2_ratio_decay"
103,-0.575658320650456,2.17019498202348,5.83864773662906,0.472263731821989,-1.74938379369862,-8.31183979719101,7.02459922359841,0.307271096548477,-2467.36931728576,"ts2_ratio_decay"
104,-0.778043993877746,-1.13819150875041,5.51232237664483,0.933488415115434,98.3041428524529,-704.066424974244,4.10295625359603,0.198615951898637,-2912.03801314172,"ts2_ratio_decay"
105,-0.585584369137171,-1.12485560196215,4.97357984876887,0.779471930093205,1.34983806983759,23.3560888237351,0.000314817066903113,0.115862927711429,-2075.84961737243,"ts2_ratio_decay"
106,-0.849053243111205,-1.39281444474596,5.42886321213922,0.829192791319293,1197.29503854438,-2139.85383177567,4.84262620077247,0.125839665599179,-2780.74557716432,"ts2_ratio_decay"
107,-1.00188589956815,-0.980173524728311,5.47198464088509,0.812431274469737,-951337.450340825,-813864.519649937,2.6819802120713,0.147981342198767,-2987.16099318441,"ts2_ratio_decay"
108,-0.895844150853978,-1.51351744447938,5.30895579736838,0.816069519305748,3.9651150923173,8.88303601333893,2.47809089554754,0.143427057238261,-2080.65907076057,"ts2_ratio_decay"
109,-0.149764775123193,-0.164121234287139,4.48018550479775,0.606248247000129,574.073364354023,-72931.2182323355,2.95296001056979,0.114738189953912,-2273.82393850176,"ts2_ratio_decay"
110,-1.0666968492537,0.236183404677696,6.95976202503497,0.433244138187264,-22690.4308812839,-38489.7235953065,15.4495284690672,0.599985400398143,-1704.69721073535,"ts2_ratio_decay"
111,-4.51660105283078,7.29809400837852,7.08975550712907,0.490979138736942,12.1317562339885,-20.8355399479249,4.13472433102487,0.286444213789337,-1504.58029980471,"ts2_ratio_decay"
112,-0.787479664449093,-1.40644206853137,5.41165188794378,0.977814079973426,842.585362760304,-8872.78005559813,5.36355124762705,0.175068387920141,-2592.89323756526,"ts2_ratio_decay"
113,-0.40421525219305,-0.331986358558296,5.10993698039746,0.751806801081048,1.58713837320726,24.923527874401,0.000452347458107883,0.136867444218904,-3334.52256085685,"ts2_ratio_decay"
114,-0.1693332147758,-0.525958369342616,4.89241753660123,0.703012272353956,-4527609.55007126,4526456.30304562,5.08769364669868,0.112194901827576,-2090.12397772117,"ts2_ratio_decay"
