id,bkC,bC0_1,bC0_4,bN,bOC,bkE,bU,bE,bEv,bPN,bPR,ptr0,ptr1,ptr4,alpha,ll,model
45,-0.175382142629941,-8.78013704502589,-32.2054426269685,-0.0108597572444794,24.6228935571388,-2.89276111593717,-4.38778706501561,0.910862658450475,2.06741760172213,-0.0741795401451999,-0.838916042516092,0.999999999745532,0.999999999808751,0.98957871192956,0.941745132669823,-428.169626020359,ts_decay_stop
46,-1.87444625133044,-2.13876051211987,-12.5975190976021,0.112156342833687,13.8059844570725,-1.39943697301209,-2.10728896928206,1.63330570687616,2.69368452781175,-0.677912898160347,-0.0485723505008398,0.931097813474065,0.832475163881143,0.901271456493365,0.881248358290432,-457.349030602677,ts_decay_stop
47,-7.19218829505005,1.98327606583329,-3.53740949853601,2.57494419317329,3.25428500795433,-13.2761226447828,0.887151403896727,12.3359857318249,-0.129480713983701,-1.21711913745144,-0.350645897711561,0.742425811163247,0.841691489904919,0.751540255510979,0.518956368598489,-360.854131261201,ts_decay_stop
48,-6.47100146856672,-40.8611958725364,-174.587024214784,1.47473060684339,148.039081312029,-2.52755445766797,-1.93445590763368,0.715382356889176,1.34185189865393,-0.0876265005871424,-0.44192104866594,0.999999795170761,0.91447131777993,0.839895348710221,0.929823776699599,-451.991952395937,ts_decay_stop
49,-0.213228668365477,-15.2394278666112,-67.4539209719763,-0.107140920593691,161.25722166045,-6.04670886517041,2.58779898299834,1.96571432424961,-0.127740065636301,-0.143696257452585,0.555754285707814,0.999999991229818,0.939060032690851,0.864564700936974,0.999999963065548,-478.090086383087,ts_decay_stop
50,-0.333434363335785,-95.0630629403629,-380.046482629125,0.0962726230793576,474.873542820351,-6.39161883067661,-1.10152112479407,2.25223401935574,1.73572756621952,-0.175793328219568,1.19102821647916,0.930420907194902,0.979044649805896,0.917883203398443,0.898505906836375,-432.078194286619,ts_decay_stop
51,-2.65057570540206,-127.361797469666,-655.331232286477,0.124390578260406,824.141566562496,-0.15858628098218,-0.652719396788829,3.81809548374218,0.225429581378147,-0.778139588889282,-0.677169483600851,0.915560049607882,0.913617681224003,0.947631437570194,0.999999917983385,-345.195521256668,ts_decay_stop
52,-8.8974831083803,-2.11567561836214,-9.25664308865598,2.64362887303645,16.3909053260539,-3.57896537776128,-1.7320140408668,1.48790674972502,1.25130381094294,-0.0946972984133794,0.151133156872957,0.993569945587301,0.99999962310403,0.908012526740403,0.915580101885798,-382.076229912455,ts_decay_stop
53,-3.82921143430415,3.39212967950316,30.4782852735956,0.0801364511233833,-1.39930410880465,-2.2812613129726,-2.41115731822334,0.591170224290479,2.84820237938344,-0.265545004298116,-0.763173129939929,0.999999988921685,0.994748349290828,0.964640592501394,0.94736141262169,-467.24661033177,ts_decay_stop
54,-2.25798720959874,1.35690551632577,2.25877398032376,0.147299477431865,1.18348399149641,-3.53326393633375,0.0794527788032639,0.801165150452163,0.797962276535844,-0.0344600188598932,-0.300008732366181,0.999999944628323,0.999999774804034,0.941521246406927,0.918723501257608,-614.549488394649,ts_decay_stop
55,-5.02665634712199,1.31166944895073,2.51190603915116,0.135627502664886,5.74800132337392,-5.89182649663107,-4.59532096063751,2.39844122218037,2.6035000626792,-0.197070161027696,2.09477981817158,0.881803697818593,0.964624700722835,0.999999997796237,0.820977724993927,-373.036512465229,ts_decay_stop
56,-1.31907348203807,0.40002326505404,-1.37056306059789,-0.0111422599363489,8.13284514241505,-412.802885278255,-997.533708673436,554.809669267843,1003.63134432121,-160.773091393187,148.815461424361,0.906886597965173,0.726496846908042,0.540690287758026,0.731502310452097,-429.726808136469,ts_decay_stop
58,-1.3016803173821,-4.90286112443579,-21.4716178476001,4.23945775237012e-4,30.3671643651984,-3.38228905464243,-2.49415027792352,2.08620286900557,2.39435398382702,-0.247149954530347,-0.604983956082941,0.999999997583436,0.947152118107311,0.992667990611302,0.982012653585294,-379.285431397118,ts_decay_stop
60,-3.36216819610976,-10434.1469555921,-29436.4985206442,0.101774371347038,53953.0926540905,-2729.99283615231,1274.94014366455,2610.14819056946,-1216.98270902506,-0.143785998320469,1.26618797791214,0.830171579029718,0.960290404034964,0.965168464518082,0.0437074618180897,-420.970848841096,ts_decay_stop
61,-4.92714006826386,-122.977591550167,-412.303224512332,-0.129131857463713,261.358401845007,-3.92339787396529,-0.583503242239123,0.863781726293055,0.520082923635611,-0.0841510449350224,-0.634978004684918,0.999998779996097,0.999999983799376,0.999999939034016,0.999999947188009,-306.992174780745,ts_decay_stop
62,-0.817996937312271,-8.353254918918,-30.8086702724422,-0.0109514023525413,27.2903084118398,-3.48366930515063,-0.808458143767686,0.731332552775701,0.595427873108816,-0.110308141702833,0.437889669460699,0.999999993300663,0.999999992748008,0.907510167760811,0.976321989123043,-540.673066901108,ts_decay_stop
63,-1.21567789391177,-64.7940702439467,-316.796289691007,-0.0184300218041571,264.922507614154,-3.15004726225213,-0.14462914676818,0.665974197903757,0.488298626278262,-0.193736033199587,0.325733528436701,0.999999903244291,0.974448391373816,0.874946956259566,0.99999882189625,-528.226098425611,ts_decay_stop
64,-1.60122146351715,-136.549241002013,-369.500632450655,0.115505056609602,461.214761553312,-0.968872768899311,-3.68783332288306,0.982376355993666,1.99940456617564,-0.364500441261332,0.0744283258125167,0.99323045841666,0.882648692263487,0.891688321253238,0.982994594333267,-435.481714488449,ts_decay_stop
65,-12.1181400695416,2.16529747230679,0.388179762952218,2.2128055131442,2.92889955845662,-2.69713991868979,0.250166151378131,0.483225279894641,0.336506426180079,-0.0720936258213851,-0.137760859904268,0.999999372404469,0.933442996094614,0.846534215857818,0.980553762598927,-539.898709297241,ts_decay_stop
67,-3.51395008006146,1.57339687727433,1.69676444397653,0.0956471806598354,1.65267098727633,-1.08625921860886,-4.05790584184227,-0.0797094363770424,3.2336645763309,-0.168887234704825,0.2907924763948,0.927345488599858,0.999999495953512,0.950998718562591,0.95675291747798,-582.164993132128,ts_decay_stop
68,-1.94365539622538,-7.49845178041323,-31.7607528762274,0.103353905350522,28.4756735651405,-5.82727723803122,-1.7271626503275,1.53230804549588,1.03213113045045,-0.0261978742999297,1.43840302964382,0.999999993474355,0.999999995608676,0.99999999306377,0.95250804049951,-474.972533046541,ts_decay_stop
69,-3.22560674348728,3.95064655562201,30.0708049449819,0.115250076285542,-1.9234997073516,-6.29631562313037,-0.748238068933569,2.83857162741795,0.992894439009726,-0.239951735902074,0.715866120808396,0.976137519028781,0.999999994470242,0.999999998636764,0.94642183536599,-472.237654382432,ts_decay_stop
70,-4.57604650018028,-26.4125815207948,-58.9217436329868,0.0824406378336876,157.059638895689,-9.24707774635003,2.75082130978291,3.90465343774203,-0.650884589336988,-0.0302473397006974,0.927405989681812,0.999999963310724,0.999999951060181,0.99999999397589,0.833497357291808,-311.666152201107,ts_decay_stop
71,-0.842460091549899,-87.9009784124778,-178.944171183609,-0.0256186204728282,222.716041185442,-2.90095252330865,0.055791743377857,1.08154071515006,0.1589303629474,-0.138634108383447,-0.141133332021266,0.99508211875065,0.994176690752327,0.949304430233574,0.963961508133061,-538.316967487922,ts_decay_stop
72,-9.97505682297405,3.16001370731072,4.54416793743872,3.15928961687954,-3.44884352664833,-3.89293473894196,1.19357157717054,0.804128752157028,0.0605009236356195,-0.0991568038991921,0.321513808735118,0.999999997445594,0.698345588861982,0.88455454022023,0.99431660289593,-533.832167408198,ts_decay_stop
73,-1.19921444366871,-9.02117792759586,-34.7524825706786,-0.00821420628139537,30.7389075244262,-3.25837988583939,-5.15923332552212,-0.105631327962075,3.83272653241091,-0.141490282742149,0.427734549928302,0.999999999688174,0.99999999961891,0.901411923278839,0.975001571933075,-417.830046371888,ts_decay_stop
