id,bkE,bU,bE,bEv,bPN,bPR,bkC,bC0_1,bC0_4,bN,bOC,ptr46,ptr28,alpha,ll,model
72,-4.29355096011683,-0.528907413893601,0.893137095380193,0.416157877843894,-0.0877832769485051,0.330494182061444,-216.695410327232,208.441744050905,210.141532679485,3.25581038397651,-4.49635170788043,0.24692393052578,0.576622708410375,0.993931783980558,-553.306405426993,ts2_ratio_decay
73,-500.285736541928,-630.264458637066,462.996349471723,586.397662117432,-0.164238305627619,0.0921201018392499,-6.5933378514291,-291.979674657632,-1076.13456635178,0.784259756401421,782.403884649772,0.0389501139197565,0.254058947456499,0.0722569532640226,-534.589584766175,ts2_ratio_decay
74,-4.24937651069779,0.628433321785597,0.968346401372922,0.0546909824729517,-0.198185564386458,-0.65476127356374,-5.47807294087577,-9.79535548813504,-22.6203097703369,0.238709615284542,17.2935257118736,0.181456977309142,0.313855570210392,0.999999993052746,-603.456054148561,ts2_ratio_decay
75,-489.302342789214,179.549001584149,418.426266316403,-152.476449732118,-0.146731168315484,0.0681609296359715,-10.0645627767008,-241.580984831993,-800.680365277295,1.38846840689047,670.979837848722,0.0819345263986877,0.189437069977241,0.144153378039676,-578.675271643191,ts2_ratio_decay
76,-5.68548442049473,-3.95242763179138,2.19241734269602,1.52564053272406,-0.154372612159526,-0.242901168953161,-119.284597558071,-14.7073969399997,-16.3529702597566,30.1654083295511,36.0357939378478,0.166995816714008,0.266593056635487,0.937932659815478,-442.915536510016,ts2_ratio_decay
77,-6.48671380160308,2.09013951606231,1.20395103900522,-0.04400638484865,-0.120986665652403,-0.591408717973931,-22.8496593558268,17.0511055770652,17.8384923351569,0.0822346801387553,1.41142084971919,0.340868477933979,0.733925558969939,0.936415346994848,-544.039913883934,ts2_ratio_decay
78,-238.740955755636,138.520109950901,199.464191210674,-114.896490817864,-0.130297064080142,-0.163935767295823,-3.9494933626016002,-17.42413888005,-74.6058838746444,0.137850579694884,71.3982465489997,0.130670580693065,0.311260304165502,0.164069777447528,-517.456611263506,ts2_ratio_decay
79,-1114.65827044423,227.808510458008,1013.64665465307,-206.417754701151,-0.220720195352117,-0.950997868438758,-2.76223880463447,-155.533254180774,-467.087692871965,0.0859221494671705,390.388220754997,0.146359846612641,0.290642046782327,0.0925930016461016,-504.355699780517,ts2_ratio_decay
80,-1090.48733367027,324.423079431539,978.302249573038,-289.619781812103,-0.360160507085641,0.0324147639126129,-6.33797246564413,-2.04904031990497,-20.2007991663655,0.357138139513338,16.4904781943692,0.0751267443520153,0.246075611522234,0.103595456972791,-561.110003473911,ts2_ratio_decay
81,-60.1150260482779,6.95443537829552,47.8556481964921,-4.44659845346679,-0.677903556678321,-0.849606942670245,-4.47467579763649,-2.25088194272058,-20.58096120883,0.200545061475438,20.1805572324302,0.0997668120446322,0.573690118647845,0.251046112391921,-497.582807793186,ts2_ratio_decay
82,-4.62762531782431,-3.5638681103457,1.25712091559168,1.33623589734096,-0.058049468676881,0.320423194412436,-11.7488495820903,-18303234.3859231,-42.7313115700587,0.61853755964397,45.2697059235223,0.023240064766448,0.340559734060023,0.856846682882214,-477.687528411125,ts2_ratio_decay
83,-10.9080189989541,1.97262985573255,0.710332247113231,0.334465473673777,0.033863648925223,0.508281482580258,-17.1419113842561,-54.7983632962561,-161.273332980914,0.797262886848178,346.053448119078,0.127469373921818,0.45696179796084,0.981687431319731,-538.402029902601,ts2_ratio_decay
86,-4.74255119650755,0.398964551922293,1.20575021748868,-0.260199140807473,-0.135059964333869,-0.587789421951903,-107.953895892179,-16.5230696493408,-272.536519107485,4.88867569451144,224.876268054153,0.021342464705025,0.249398768076503,0.967889253547115,-559.018087542198,ts2_ratio_decay
87,-26.6086015637652,7.15126521792001,14.0389988693737,-3.18987643811883,-0.125406583837702,0.332359770335149,-650.182709498187,-24.1089353850302,-96.2978805390033,162.153858676623,118.499177692904,0.0822018538290114,0.117899769930875,0.506571140467953,-564.24178993386,ts2_ratio_decay
88,-343.704015567303,152.37010124599001,293.487262482586,-127.889974875336,-1.2538311777164,-0.0994458854094483,-14.5194901141662,1.71853680312093,-6.07259907116322,2.51435403105309,12.3104994060208,0.173296497987255,0.300729742583103,0.161589210925221,-554.306850978305,ts2_ratio_decay
89,-4.26097361072091,-0.485277348922055,1.39301661310715,0.0652117133386457,-0.0942762119645318,-0.207423699216375,-5.79438619318226,-22.5663022490602,-110.812956854295,0.155828148820423,146.477851026736,0.0361614453704288,0.759271080630124,0.89501829558499,-517.564770503552,ts2_ratio_decay
90,-6.17619749630567,0.812908839957896,0.857282920664307,0.275095945533319,-0.0551204362056244,0.0404040410759666,-11.0172125531752,4.2782800580379,-0.096358724497858,0.677252745975964,2.09489585408902,0.20445283646204301,0.145142998288793,0.996935360924338,-626.094817053385,ts2_ratio_decay
91,-85.6956425720617,-25.9085135705614,81.0268502497183,24.3279896669962,-0.67555525907364,-0.186028987749815,-4.94481738392289,-117.711621552886,-316.046990167927,1.18746446534906,399.264470459827,0.115135167425235,0.215920941491728,0.0822503964864171,-458.505696490949,ts2_ratio_decay
92,-8.90915626986074,2.67846916382721,1.61162692571849,-0.300837862776722,-0.0792648234896815,-0.767479041886119,-5.80301912441518,-6.91650782731727,-20.4716525302419,0.18389078827919,14.6781332535829,0.256228599863818,0.369015056680316,0.878786325092271,-564.64917309491,ts2_ratio_decay
93,-505.535662276945,-1232.40562795453,469.019214920255,1145.73906903359,-0.456996520417755,-0.74441331191998406,-16.3639220421693,-167.425113161916,-733.533734797804,0.741741153531653,630.503063449232,0.0623572036864866,0.170820963311755,0.072998805034312,-367.794245316141,ts2_ratio_decay
94,-5.0320399069891,-0.299593519367519,1.21260697017666,-0.176688987752036,-0.121635049109806,-0.449513216840969,-177.716720896838,85.0676172684249,-97.8173518178477,6.8962840482355,155.026113780131,0.243144363263717,0.387210188607271,0.92664557407701,-515.430926171499,ts2_ratio_decay
95,-4.27443825943381,0.266537031844165,1.34635468450324,0.0416422935394515,-0.0740596607643582,-1.11684555140252,-9.37562531537189,-128.983249279911,-266.290431520226,0.456469266932061,687.801780313264,0.372985338427221,0.608251642440121,0.91641942352759,-497.150058582804,ts2_ratio_decay
