id,bkE,bU,bE,bEv,bPN,bPR,bkC,bC0_1,bC0_4,bN,bOC,ptr0,ptr1,ptr4,alpha,ll,model
13,-5.48987553096444,2.19264361778632,1.22625574767207,0.0541647202949911,-0.0851091666547193,0.365150572625266,-4.67202981346133,-24.8259975574358,-176.55677283288,0.205961625814556,149.976904395459,0.999999541493891,0.99999865141548006,0.869833152290191,0.964338350927603,-498.147117862404,ts2_decay_stop
14,-5.40462537841087,-1.78381331145386,0.386086150521562,2.07895421699844,-0.0160101662212694,0.65783245666409,-20.5019701535601,-198.166167573115,-97.6526635324759,1.02715640132434,126.931006297689,0.869998637115775,0.600168251877089,0.999998813885797,0.953081849398134,-471.631810530638,ts2_decay_stop
15,-2.61675202857188,-0.215837707654755,0.481718969874976,0.948099107665183,-0.16599367882567,0.151714159832713,-2.59217370635676,-27.7385857499045,-59.9776384539624,0.135351719682395,153.675413294982,0.999999408080882,0.999999490352885,0.999997893235233,0.999999476356297,-541.99404566447,ts2_decay_stop
16,-1.47204328162504,-0.514147015942294,0.230845133190275,0.704541916827741,-0.108320782458401,-0.0293502221934691,-51.6091929120207,40.6901093203025,37.2889005181148,2.72689699142171,4.85851904819055,0.763693784409911,0.99999989358052,0.999999917301057,0.943696371002117,-574.59339619837,ts2_decay_stop
17,-2.93811729724459,-0.519648640406374,0.483137774282259,1.45268654530022,-0.0921501408349575,0.331682393844386,-3.75475653824437,-175.397426951272,-32.8611229680369,0.0926017633631959,84.6264494003609,0.999997537887952,0.752202596090181,0.999986429511676,0.947095428113932,-516.879199561198,ts2_decay_stop
18,-1.97853266541827,-1.15710833094891,0.135472407089248,1.44157047495934,-0.126613872961304,0.244360182639353,-3.78766031744613,-273.537279343993,-88.0789244302046,0.140979515082904,136.339331358741,0.999998997568594,0.699532427920161,0.999998669615752,0.973686368448967,-524.158749398568,ts2_decay_stop
19,-4.20317285490068,0.0124712561014793,1.68056145286648,0.344578908590566,-0.121863470411584,0.462400892088555,-6.92727470199896,0.433544932555341,-0.0998104184027345,1.93905107072499,1.71478250019754,0.999999886276909,0.999999852682897,0.999999522816167,0.919811086344486,-439.248306571333,ts2_decay_stop
20,-5.35127386855223,-0.441650868764164,1.65657035077008,0.182917524588022,-0.0418409867817333,0.750104695618519,-214.248893173945,129.504445173731,5.44577945924391,11.3030853031839,103.691574915902,0.699109751193746,0.999999735530574,0.99999971308033,0.953982278764354,-496.590460610817,ts2_decay_stop
21,-3.1194648547306,-0.219178109421909,1.08974105307774,0.837648263295924,-0.137548016362051,-0.283576040109665,-2.99933697623728,-30.0711260103885,-178.738136090911,0.112601929757256,152.766358422306,0.99999524239417,0.999996836556941,0.966573432533162,0.958411140440307,-456.973608322466,ts2_decay_stop
22,2.65102923666487,-0.150071681631217,0.0807847665262719,0.169065326136998,-0.287784195360563,-0.865452146849016,-8.47601783758774,0.617808168166738,-7.15228349802985,0.914970511650737,14.1034486727354,0.999999985698068,0.999999990378576,0.99303361380653,0.999999936022505,-427.267025948415,ts2_decay_stop
23,-0.951391393368189,0.0376442520118318,0.277990482641527,0.294733368586721,-0.192277752230569,0.932132514107932,-8.28938363538041,2.74433636239311,4.94442647584255,1.05924135668638,0.815247228313108,0.978969399704389,0.999999996673621,0.999999973433772,0.999999980262314,-554.397059604642,ts2_decay_stop
24,-4.12919857092186,1.12809621068601,0.658375966399314,0.575023269587831,-0.064568550383564,-0.0998134417747028,-4.51480479809973,-26.6179921260578,-102.100537726382,0.142188169352977,156.465423073504,0.999999808278511,0.999999566127582,0.999999615601351,0.924893619020193,-472.819441439392,ts2_decay_stop
25,-2.4939912960033,-0.56558707365063,0.516020741986582,0.291866741898712,-0.11723931021103,0.253876586989897,-24.4139764288326,5.59403341622358,10.4705340042195,1.30266907426647,12.9442226485282,0.787259974028846,0.461031419126113,0.999999738131649,0.975392260598483,-607.948534625397,ts2_decay_stop
26,-3.68142961484499,-0.96998076409184,1.41576900753166,2.65170309420532,-0.189296381058526,0.513188509487872,-45.815181921952,-181.921025288486,42.0689579841083,24.2810994191258,-53.269984742437,0.319923067975086,0.427452828846102,0.999995458014346,0.927045869077009,-380.932119255679,ts2_decay_stop
27,-1.22554220675956,-0.420670095443332,0.96421287997158,0.0491263016629757,-0.159843229787951,-0.40236875761903,-121.53735118232,36.2669251675361,-9.08026133625497,30.2229708028756,34.1876225069791,0.999999970510153,0.497707793906176,0.999999963191548,0.922855654377003,-536.474565716082,ts2_decay_stop
28,-0.872418980177957,0.382419266257069,0.606153027965658,0.23905083622536,-0.287327724431968,0.500265624850447,-8.06780212737076,2.86620173074599,5.43735443135916,2.50928204204719,0.775169136378437,0.999999993944855,0.999999953865686,0.999999257855381,0.949731535416158,-451.547516409191,ts2_decay_stop
29,-3.67714450926851,-0.421353340940448,1.90106349648698,0.238675848155222,-0.0707647368347821,-0.190946891720691,-1.22488559601742,-61.6635897137472,-184.428368721008,0.151834393996438,230.269927080936,0.999997026457045,0.99999956614056,0.999998497791789,0.930195782986237,-443.682322603407,ts2_decay_stop
30,-3.6087379693517,-3.39067300478739,0.677322535799916,2.07105835824246,-0.0460515418913923,-0.437634106908056,-12.0723440242013,695.515036042135,483.430278271524,-34.6189361359961,-20.8697826823596,0.693774001201505,0.999953537508549,0.85586092229853294,0.978766771196105,-450.286579820586,ts2_decay_stop
31,-1.87808784228508,-0.157552015887888,0.342362648951188,0.846602348033873,-0.143806504147521,-0.283003498134449,-3.7146015434357,-6.40066124749157,-25.1966995196294,0.0683935196977438,36.3320437926276,0.999999723226302,0.999999757714018,0.999999788687283,0.945674925476304,-455.957440214171,ts2_decay_stop
32,-3.6158534108516,-0.64093384474721,1.51266304245346,0.762064964588724,-0.0376482960835687,0.0734286181701482,0.076819102940162,-10.4328638609247,-22.7915188158901,-0.00948306648632377,38.4463768332998,0.999795677953962,0.9999997058508,0.999999732485868,0.947544339039034,-457.139242761794,ts2_decay_stop
33,-1.71546636408956,-5.65228423435406,0.397257312053454,3.07691551987755,-0.0870653208603226,-0.205159421517076,-35.5061879006417,36.1386498451987,-6.01603312192027,-6.75363961742758,66.914065111245,0.867572393719266,0.999945246611289,0.999991634734802,0.865228289034953,-458.640543755862,ts2_decay_stop
34,-0.767015161794038,-0.665267181554524,1.84891858563648,0.519648456631999,-0.360241080808866,0.914872984742652,-1.78017968939054,-83.0780696720046,-267.762088054596,0.029552939703239,336.558257782803,0.99999628654414,0.999999939088854,0.999999897754264,0.999999844489018,-375.823650659986,ts2_decay_stop
35,-2.98486319199084,-0.359510533968192,0.75231923393205,1.47917863886671,-0.150209260849938,-0.168816419643702,-4.24950651844947,-232.509685764096,-45.1947264888942,0.194288064348778,122.812474102513,0.999999731671812,0.597928703311461,0.999993488111749,0.861288885842886,-487.031564022694,ts2_decay_stop
36,-3.30698206279766,-2.60463468622631,1.10548480982676,1.47078739923759,-0.116405397356151,-0.0461167807387785,-29.4199503793095,-37.7557458136098,536.774996970929,-117.257825330717,216.068762834764,0.993954978510384,0.582874048233109,0.99998927319651,0.985728096489465,-358.325480779457,ts2_decay_stop
37,-3.34690957349232,-0.897133436229257,1.92623704780157,0.224962478884884,-0.0352511171048436,-0.144822026318543,-3.85112772169016,-2.0732103268716,-16.9833389617938,-0.382674909926237,20.295235317168,0.99999997213458,0.999999046438119,0.999999486058523,0.869952932354058,-288.778520756081,ts2_decay_stop
38,-4.22868135820146,0.100024243397088,0.837270132589871,0.250275093588576,-0.105289229321101,0.770293387983039,-48.0879494893286,41.2293676036656,42.6707262060974,1.18494680249485,-0.273054919416838,0.74684263911845306,0.999999856740104,0.999999852688705,0.999999982485156,-550.614097346424,ts2_decay_stop
39,0.284219362486199,-0.620600663763286,0.444596159867945,0.190765929793434,-0.219637899023473,0.748941367644242,-3.68664726718319,-8.35353369928366,-52.3182485132354,0.212844664566796,34.3746325475024,0.999999998650202,0.999999999291177,0.999999999438306,0.999999998926536,-474.286803317314,ts2_decay_stop
40,0.231102441482806,-3.44731267846542,0.264951328558495,1.99444922814594,-0.165249506405116,-0.363411722507253,-1.65995784746106,-4.84186185745952,-18.1172341871899,0.174117384389886,17.3059236653523,0.999999866025998,0.983296136137517,0.999999979179946,0.8775338866283,-485.427901408533,ts2_decay_stop
41,-0.259641683965341,-0.443153128572594,0.652036232852794,0.469099997594416,-0.250502134745604,0.519631002205109,-2.78428643060028,-11.3023527997064,-19.2456257783398,0.298331323041525,27.4264342536482,0.99999994798069,0.983776604578894,0.923695303636029,0.99999993895031,-482.491169568523,ts2_decay_stop
43,-2.54703803817068,-0.374233456065018,0.719719161032314,0.525058102974719,-0.10257109840725501,0.354515329409836,-2.19252534213958,-0.415159462162585,-4.10342371381747,0.0487618107158205,4.23005498155423,0.999999725980929,0.999999943458376,0.965520411327981,0.999999994958195,-582.040967893369,ts2_decay_stop
45,-2.70749777022305,-4.5355332584034,0.835642642944483,2.10516227621161,-0.0700592877545402,-0.785919615217559,-1.98230966229849,-6.90995643500083,-30.6761436259068,-0.0775473238054595,25.049158792621,0.613402442583647,0.999996526786171,0.999997279745563,0.942525451113103,-428.573021978511,ts2_decay_stop
46,-1.09468100432833,-1.26338563019305,0.721223528978353,1.63150043953337,-0.217172983504406,-0.211283768365347,-43.3192849329563,37.8133168630262,32.7805882784081,1.65081817140618,6.01502732213144,0.818819045734766,0.999999832901183,0.999999848538561,0.997355014511421,-461.837524142428,ts2_decay_stop
47,-2.51752594775587,0.433608699097305,2.13927318158319,-0.188524323931664,-0.169683327862893,0.161012567254833,-7.56061484153554,2.06815487128554,-3.01299353008884,2.74358298656316,2.65179861546136,0.999999963072576,0.999999962768904,0.999999962230957,0.915943726356754,-365.646121270571,ts2_decay_stop
48,-1.68460020040815,-0.887837233910547,0.617380916290768,0.873207285471491,-0.109748874830898,-0.563106839119318,-6.47382555683252,-60.1865928251485,-252.465141530834,1.43113628979267,213.682733790578,0.999999966931455,0.999999966204569,0.999999970100523,0.945431792119771,-464.591273079079,ts2_decay_stop
49,-3.73093517742833,1.77027221170744,1.269504612135,0.220396209270362,-0.156570099328146,0.369398337741112,-0.684270390294557,-2.17194575769384,-17.9973563628624,-0.0714204100336067,25.717976782321,0.999998116061993,0.999999492260156,0.974661458110343,0.999999800249457,-484.291503731317,ts2_decay_stop
50,-2.82012521885477,-2.16092825982062,0.926280561828667,1.9889180141165,-0.116273935781282,0.313890029285286,-247.026104898895,224.045788454748,240.665165001011,14.1028489901336,-27.6931902233664,0.439306230147623,0.99999834554468,0.999998101372715,0.947328353072737,-437.234254093879,ts2_decay_stop
51,0.268827185212899,-0.653275467618778,2.0301904851794,0.675025958775475,-0.423710408418401,-0.559949337702593,-2.69109310182082,-43.7249339425096,-240.452284469845,0.128051398497941,305.715099757606,0.999999718867596,0.999999889533137,0.999999886038465,0.993386281881931,-351.83850094367,ts2_decay_stop
52,-3.43307336915796,-1.05630712039082,1.48241687140515,0.90821408633939,-0.0953958005927236,0.15059460955643,-8.57486932782937,-2.78665696571036,-10.9440604150253,2.52558380268176,18.8542977270324,0.999999965987489,0.999999890095642,0.999999903074784,0.915579859670109,-387.0610925773,ts2_decay_stop
53,-1.70018385208622,-1.09696918736589,0.378219289419418,1.94792610004313,-0.168537588443596,-0.541792338282902,-3.97377116681651,-193.864774178402,-52.1956097709614,0.0929156235042801,93.664169242799,0.999998378862483,0.731330922565447,0.999999208387834,0.922371332667163,-457.915159567923,ts2_decay_stop
54,-3.18626619177597,0.0539307925291549,0.809684523927981,0.740278292570682,-0.0496722003189326,-0.294522083098535,-2.30548467587511,-146.687617903352,-161.518945039881,0.141374380614231,123.577628689871,0.999990756222675,0.475336893895569,0.180639905497793,0.930257313809863,-615.595531901972,ts2_decay_stop
55,-6.58340418997509,-0.062090742708055,2.58326635198966,0.203820888105161,-0.14856459155538,1.57532288007526,-4.71534902325845,-33.2043234208604,-29.1590301851696,0.10654670904334,56.5276410562567,0.999999535702113,0.683722975366043,0.999997675746907,0.92038068985969,-374.659728369805,ts2_decay_stop
56,0.794865266085255,0.132122398948569,0.829979674999392,0.493841434883219,-0.297841408395385,-0.588198646224966,-66.5905046340689,-33.8114643225456,-126.282558857605,3.4296565346665,471.112378184319,0.864184263899013,0.872214666352253,0.892820883903571,0.97186743017542,-445.20531763394,ts2_decay_stop
58,-2.98895168371939,-1.93814189818512,1.87500676619151,2.05456350205033,-0.226567536238667,-0.513812726559391,-41.5341459125894,34.9746392685407,29.4030290734498,2.06266727715384,11.8442928968812,0.792308186781135,0.999999050482116,0.999999173771394,0.981547546605019,-380.089935062833,ts2_decay_stop
60,-4.50829915359628,0.0271527177513711,1.03665055835478,1.23626628926831,-0.0537635099650805,0.787410466859218,-3.24069096202755,-53.7430571785144,-184.696205090775,0.0861390708947231,365.13717241508,0.999997610593082,0.999998442975949,0.999998410675557,0.807424704518094,-457.897734239614,ts2_decay_stop
61,-3.89934286849863,-3.24595434876449,0.802061910191764,1.44255140714473,-0.0792985928073587,-0.229181953891812,-30.9682903338616,30.354390086977,-57.4126654405732,-7.24473072380592,73.1565038979983,0.998706213732537,0.999994907478692,0.999999661486807,0.999999965646413,-304.490661598529,ts2_decay_stop
62,-2.66705697909797,-0.943122070327331,0.607986110924391,0.632933192650284,-0.121044136705062,0.345714717254208,-1.04245903506182,-7.72467416255966,-26.998864036448,0.00523133969940566,24.9484545353852,0.999956376453029,0.999999905319799,0.999999928880935,0.971671380398365,-546.030632973087,ts2_decay_stop
63,-2.30472308637424,-0.334704109383066,0.471273884729806,0.471352112005747,-0.137187628820688,0.258847530739725,-1.65469202258427,-57.9355802620576,-284.211741888464,0.00163140457321663,238.414599048111,0.9910253341718,0.999998845483692,0.999998924018441,0.997151419376172,-537.653713074029,ts2_decay_stop
64,-1.45558171390705,-1.13800327890178,1.10915444973538,0.830568694563609,-0.258648295425493,0.106228130743237,-1.68129253549688,-54.1172404838502,-150.255212088146,0.101567400053835,187.324948060196,0.999997896483094,0.999999534468051,0.9999988914775,0.984790416925685,-440.546035460144,ts2_decay_stop
65,-1.99394779077675,0.14982528775695,0.400578292020974,0.325445238097491,-0.0846807345120458,-0.111081433344333,-10.6948363846155,-0.478826800118153,-7.36080951888283,1.90042852759436,9.33669282886706,0.999999986021261,0.999999976106461,0.999999981988094,0.982029643204633,-545.860683198297,ts2_decay_stop
67,-2.22850568814175,-0.440027211911748,0.853848265335558,0.692768232118198,-0.123487728801645,-0.152669772938578,-193.349476034773,-67.0559972144357,123.691943117041,10.1273656815458,61.9671124292775,0.922821810568157,0.560969637993442,0.999998909767661,0.958177740068341,-577.195208817212,ts2_decay_stop
68,-5.82730067413533,-1.72711991947692,1.53231599602895,1.03211340838699,-0.0261980711334273,1.43840541227032,-1.94366862133046,-7.49834490637955,-31.7603634236692,0.103354430347411,28.4753599025154,0.999998065590891,0.999999716735531,0.99999970721891,0.952508393226617,-474.972543421374,ts2_decay_stop
69,-5.33377456829741,-0.659427841434717,2.36197297322173,0.994517021789176,-0.207248589853999,0.719072851458423,-3.21687907032649,-132.935064853964,-32.4843624281913,0.118383690937089,46.5184514137775,0.999999530326152,0.483159894666451,0.999998564505754,0.936642907494774,-473.195804284258,ts2_decay_stop
70,-11.7645054986604,3.44597728151374,5.2440688050487,-1.21040766759485,-0.0399633178964558,0.915455643171509,-4.55849482846025,178.772433057017,374.854396700749,0.0717020564429952,-159.542661913773,0.999999217065482,0.466785178853316,0.362592644794287,0.890716538639794,-306.486513800514,ts2_decay_stop
71,-2.50159204511792,-0.0598709729137613,0.974332657070383,0.199919137108964,-0.130693533711161,-0.132177610088575,-152.580723180777,22.5341586710144,-61.8121374627471,7.92358931573551,246.236205852026,0.758478091803436,0.999999848380186,0.999999516314583,0.956413720056567,-539.373909429819,ts2_decay_stop
72,-1.41620819429381,-0.337899405019147,0.609008744247089,0.901140700359698,-0.193066767171015,0.0269871072375904,-53.6336012357124,47.8802309198475,49.2323580326189,2.71137055915451,-3.82346516169171,0.65109413927886,0.999999210197789,0.999998949322453,0.997311922484202,-546.386792975938,ts2_decay_stop
73,-2.83721855440741,-3.21288822143983,0.123674161282149,2.74060305013504,-0.137122674513345,0.238987319302179,-1.27061694357819,-8.83663810721956,-33.8285591259432,-0.00696647449550355,30.2389385962522,0.999987299076035,0.999999976931557,0.99999998460196,0.971057874160364,-427.265364510587,ts2_decay_stop
74,-2.07495696909574,-0.351436632695239,0.538509278045231,0.362734751534569,-0.102349324680716,-0.12971158996566,-1.96758061940191,-11.0175465783011,-33.0563368135585,0.134120248786124,28.1608744455611,0.999999992987815,0.999999997979694,0.999999996878645,0.999999999470759,-576.454063913139,ts2_decay_stop
75,-4.24130098907536,0.970652641253102,1.02238499356174,0.287665286308004,-0.127591697183471,0.385298428929276,-1.22061137225321,-8.37785326240733,-34.5531858734474,0.0286643067806651,33.943653356911,0.999987575513707,0.999999355876798,0.999999779076536,0.97870409666274,-523.898479084591,ts2_decay_stop
76,-3.40981686459003,-0.243397666417495,1.51998083741921,0.269611117091419,-0.0502317582839485,-0.208945504783001,-29.1072006277722,-13.9166942338864,-66.5154951838557,8.52928864553934,59.5029856103975,0.999999973458435,0.999999971490559,0.999999972276693,0.970418223629299,-377.493660340567,ts2_decay_stop
77,-2.21992234132624,-1.58313550373424,0.413934575892134,1.12729967065592,-0.122959339369706,-0.340710318665185,-43.7721748230003,43.4286229896112,-13.771951038224,-7.65216553744905,76.5801748477371,0.820944301449274,0.995985349529876,0.999997244947647,0.990475283740301,-514.298399511002,ts2_decay_stop
78,-4.88626558403564,0.783519319475052,1.35866366417374,0.673851877478268,-0.0815865028921651,0.706415091734204,-1.46063380713981,-24.9109104824543,-103.458703473239,0.0020928793747848,132.141282350085,0.99879230084542,0.999999769501543,0.999999779294463,0.93683768290761,-449.951084817033,ts2_decay_stop
79,-4.20520290984499,-0.787373552486843,1.96514935739953,0.563448870479767,-0.113866886796248,0.391254758721269,-168.400113825011,129.532987953155,96.0510282091313,8.7617977448849,43.5947271558601,0.804293474423786,0.999999787018351,0.99999980801587,0.915281085942257,-420.142614784304,ts2_decay_stop
80,-4.32968654078999,-1.32779343191274,1.05780703499858,0.966768839941864,-0.118117856025921,0.213286817314826,-22.2856802786792,30.6888995516414,67.4114023188034,1.13014358517711,-21.9299523621822,0.969806705080936,0.619246526717769,0.282494983788366,0.990619644873162,-513.968049971198,ts2_decay_stop
81,-3.89444670959078,-2.30898807693539,1.04946420616177,2.64915699435831,-0.0815597791367921,-0.0649512434188421,-4.11577150035487,-26.9195308440034,-120.197177570353,0.13013957631233,152.511293740223,0.999999938265692,0.99999950852754,0.999999536055301,0.921567641955207,-380.562946415142,ts2_decay_stop
82,-4.47596101810545,-1.47533459637784,1.59341453734075,0.956999137513357,-0.0785447176778086,-0.116011664165911,-51.3401745618624,43.9676009099534,-55.7030267678448,-11.363790704976,133.038456518403,0.58941745943852,0.999997444634514,0.999998390372943,0.853027211557921,-445.650761414471,ts2_decay_stop
83,-3.60497154280375,-0.886837254524827,0.883617700976867,1.9485834588708,-0.122253203182452,-0.34969220393763,-2.42504838108869,-31.0705614636798,-109.954135511462,0.0510354596661761,162.597486118495,0.99999996653339,0.999999979444754,0.999999984599132,0.915818392518809,-424.578804026952,ts2_decay_stop
86,-5.42424656793732,0.578781336986574,0.917231859196479,0.139209617913249,-0.0646890852322946,0.394994764469196,-2.48296906683938,-110.997174368448,-398.262455950017,0.0672620738676459,250.658698911224,0.999986426115156,0.999998665530099,0.999997495581923,0.995734904866317,-483.949145619032,ts2_decay_stop
87,-5.31116357530853,-1.03431466341662,1.4140911183651,0.79896172841315,-0.0387830682426956,0.310491535246949,0.33880941110239,4.68402756757309,-12.8514005200226,-0.093371688704494707,-2.21256839870567,0.999978268029338,0.999870474573065,0.369003003675531,0.999999213590086,-530.694809334027,ts2_decay_stop
88,-1.21202022463712,0.267231740781873,0.406289445464919,0.117139742972087,-0.179508139448001,0.271414617011852,-11.4508211065655,3.38755338876371,-4.91001379553495,2.06239173893965,11.3460766062273,0.999999991427073,0.999999979637774,0.99999998723988,0.915206171461997,-557.276612840121,ts2_decay_stop
89,-4.75595744593778,1.84519255775768,1.03511715676989,1.31629527793479,-0.0824906845437346,-0.206886583984495,-162.787996640289,117.125333677783,-36.3111945985426,6.8700869467985,234.363533779791,0.805136063442278,0.99999966787055,0.968334041514707,0.946185112663817,-468.800014406524,ts2_decay_stop
90,-3.19960285508497,-0.731418072087036,0.425784929268015,0.557320388688779,-0.0254119233506042,0.23996063271394,-1.46112602477456,-11.8055275440176,-42.2306187646377,0.134539791579627,34.5338708152187,0.999999944416906,0.999999979878192,0.999999980856271,0.999999997922916,-610.907269830666,ts2_decay_stop
91,-1.3885409119586,-0.837405745981261,1.6357329011947,0.591636479004048,-0.178520810505913,-0.316534827071367,-1.03270015981305,-38.9732919722663,-153.647405199833,0.0166149766249603,217.317063275314,0.999966411907123,0.999999815467054,0.999999817749894,0.958903168016185,-402.800946973632,ts2_decay_stop
92,-1.24689949496796,-0.85113849787381,0.183753572544967,0.536001596860722,-0.140126807275483,0.814551499685712,-14.1956361983768,6.97419282120865,-49.506655766797,-3.92595739989324,48.71609251734,0.883324884511953,0.999999980656406,0.9999999820904,0.971346168638103,-535.249951246152,ts2_decay_stop
93,-2.36764545705881,-8.79032889356946,-0.342368454357977,5.172167571915,-0.061213803384202,0.507668445182203,-16.908005113262,-469.480705684005,-259.908840895666,0.675525720889908,306.936975179136,0.999999999745612,0.291601871612941,0.999999986226502,0.912785286651408,-255.787049348458,ts2_decay_stop
94,-0.283889536984707,-2.92226795708261,0.602343946423659,1.06668145617389,-0.146468024609148,-0.420148898144339,-2.99115481612256,-173.624231080779,-692.860371228482,0.0678728564491133,435.449537960345,0.999999225460418,0.999999827173548,0.999999829752676,0.931904706529986,-433.360620687042,ts2_decay_stop
95,-1.39736490560553,0.0756846531555482,1.71092696369876,0.432647514370659,-0.282532662912334,-0.605331626846125,-1.50133392796921,-38.4479471610171,-79.2003346149208,0.0491017168463167,203.23773712387,0.999997759683675,0.999999911023022,0.999999610479189,0.949905765450452,-448.615250529321,ts2_decay_stop
96,0.275946345224832,0.848765616549299,0.589402219988026,-0.0172990256564193,-0.268000695427503,0.14549985244236,-4.27874667575906,-7.44877484789898,-12.4019108627535,0.226229024776667,17.2333659490064,0.999999871227112,0.965774573855878,0.999999998102553,0.999999996373673,-462.993457934674,ts2_decay_stop
99,-4.69273663603108,-1.37297990097169,1.54501160651471,1.85233497252354,-0.10267305335085,-0.426682528903554,-109.727664964126,111.231490448675,247.802156397898,4.81814299930053,-51.0021648962346,0.908345751242658,0.71171349079614,0.633219975648785,0.891885400456496,-427.540066322493,ts2_decay_stop
100,-2.891770996279,-1.05595644021344,0.907571825403166,0.630099436612645,-0.121961109505702,0.526173852465448,-6.94177752709134,3.51062341968515,-2.5185477136908,0.225815281513289,3.93554775182967,0.999999992345208,0.999999942600819,0.999999982193968,0.999999973311044,-404.211260341314,ts2_decay_stop
101,0.81049561939125,-8.56327754605334,-2.48014935779094,9.99732852668305,-0.0210373942478681,0.467392747915683,-380.469927158844,298.706189273187,140.642398567888,15.5562444722457,262.245388184923,0.999999999944407,0.999999998772295,0.9999999987596,0.934228789146675,-174.211206577186,ts2_decay_stop
102,-1.53052171444726,-2.38393595763431,0.567710558200386,1.46756877171098,-0.149286531334145,0.00129572079972044,-21.3184583118726,19.5602004006514,-24.1389662958809,-4.62176525184113,49.5165788397279,0.756910114856189,0.999999018935533,0.999999791900637,0.999999940311382,-533.85819554994,ts2_decay_stop
103,-5.88984430805213,0.27830635698108,0.540501839443906,1.01247727505648,-0.010340310885565,0.155572635851929,-61.3757286323652,3.6400679265503,-21.3107423638909,15.7896810203942,28.4906213347313,0.999999927481503,0.999999812621776,0.999999821036659,0.919952001589911,-431.928098579124,ts2_decay_stop
104,-3.80762363166955,-2.07913909623244,0.627190651726512,1.34857973494765,-0.0104993309897486,0.612014151588318,-3.69649564656042,-9.60554710780198,-35.7852705256648,0.154487619445467,31.6791913626948,0.999999959040881,0.999999820606078,0.999999905107464,0.999999815999314,-485.979829817102,ts2_decay_stop
105,-3.9363348112018,0.461629964385268,0.862208432544694,0.142378896520732,-0.0492551414419389,0.019195408008476,-303.374445456784,172.541186243757,3.64508544579099,14.2313604209949,151.193658487332,0.638307695405476,0.706883572310378,0.99999901026483,0.999999754032245,-572.444275492199,ts2_decay_stop
